,0
661,0.14097124675977304
738,0.14083669499849266
455,0.14072268303709887
518,0.1390907687918142
551,0.13832554751035556
185,0.13762827855419887
709,0.13702381544801293
297,0.1368516128119078
154,0.1362182204731636
456,0.13595751112466672
522,0.13530664569521517
388,0.13525407635304593
360,0.1342350593264044
99,0.1338948081242604
399,0.1328721913961976
428,0.13007191482524225
624,0.12983924685463547
598,0.12895707502282377
626,0.12852306544741332
158,0.12801574669609006
604,0.128001876353438
152,0.1263193252961322
129,0.1260731425711827
98,0.12585307635979756
547,0.1250510347444009
599,0.12372751831468555
597,0.12294834984935725
517,0.1228794665261899
303,0.12233473789195261
483,0.122053858636286
660,0.12106217698772562
177,0.12097250678673935
426,0.12087690022772452
416,0.1208207154367981
244,0.1202128452645759
631,0.11992682063456532
100,0.1196997194809636
345,0.11851108396743329
332,0.11827165046176355
153,0.1157468101738824
596,0.11462204621213178
484,0.11419288621939733
570,0.11307101878873434
571,0.11306140421718061
627,0.11246773377423801
443,0.11208287877207009
603,0.11203929989301609
544,0.1119910852059419
550,0.11147318384441718
398,0.11115470611866861
302,0.11109741276659081
414,0.10945438964956256
233,0.10923819713209446
97,0.10850467704715401
575,0.10734119274714235
454,0.10731811319491438
378,0.107280387140098
552,0.10704858047610086
186,0.10600696891313045
183,0.10452710435304827
576,0.10367075566761047
178,0.10284071187119992
546,0.10177561635381331
469,0.10060062748538935
511,0.09942146595763483
545,0.09902663708088039
743,0.09869009800701017
242,0.09856525857946168
638,0.09829393837823899
435,0.09814233472306895
269,0.09779248237551592
543,0.09738085198956281
548,0.0968087730768641
497,0.09618695439553458
371,0.09617980055060471
444,0.09602678878314477
265,0.09563955131864132
487,0.0954254043342731
520,0.09462384238862566
206,0.09437773941346314
352,0.09437465542819398
121,0.09368208925950326
666,0.09272001380113182
737,0.09253260388181114
512,0.09218457147239999
569,0.09185085125256973
350,0.09166413654807735
516,0.09116018183359935
652,0.09045445828075789
96,0.0902910286431954
623,0.09015922214498111
653,0.08965639566085679
353,0.08909642871160516
294,0.08848312477098422
491,0.08821706123690404
716,0.08813456849467743
568,0.0879811479517829
400,0.08670115500688594
304,0.08647955255579201
407,0.08578527315643533
482,0.08557588046143354
708,0.08521873828331061
240,0.08484515389685278
148,0.08444691556765277
215,0.0839595572885674
525,0.08371977007294668
370,0.08371786234199236
293,0.08248330447308927
488,0.08241681751978493
542,0.08225307383431749
540,0.08172159389001733
176,0.08161474807892283
657,0.08111777153213696
471,0.08108553190642154
298,0.08023760287943142
680,0.07987376916786045
572,0.07981544347278838
441,0.07957803835862273
539,0.07913106141539754
351,0.07845704771019733
595,0.07802572843428021
717,0.07786928612430245
689,0.07693276645827737
373,0.07527792841618844
605,0.07499135675500408
628,0.07333294270392911
216,0.07326175682485052
101,0.07166017905239815
541,0.0712441139557407
389,0.07079457538990364
275,0.0707287636985059
95,0.07059654188885962
472,0.06959658902406225
214,0.06846802627353797
768,0.0682834863171634
210,0.0680944843875827
600,0.06800787241660838
651,0.06797278934642226
567,0.06778405423163471
270,0.06759166471665588
553,0.06706384209309485
579,0.06701409392891336
622,0.06590230601201731
510,0.06538513209814742
769,0.06422550440661587
442,0.06405519171505632
361,0.06318626073457152
187,0.06279451475159231
417,0.06273453645012757
288,0.06172113869985886
493,0.061590393106865204
513,0.06120181357002034
217,0.06057725879451083
406,0.059915970430838385
343,0.05949708894361721
274,0.059066580554098205
490,0.057840543284607984
736,0.05776142339345273
594,0.057063871652672016
578,0.05668120077658001
239,0.05655874222093247
342,0.05622174056731827
767,0.056160852890981244
260,0.055830325073872505
690,0.05572621922244723
499,0.0555283700365108
688,0.05474606818438047
610,0.05330002898758826
744,0.053253319231180485
609,0.05305463240928577
463,0.052932254400381816
650,0.052477514825727475
316,0.05234006994451028
659,0.05209303610763303
580,0.05154871195374374
485,0.05088313074613483
245,0.049796310088356895
179,0.04970063760241374
515,0.0496863068447984
656,0.04918207046379193
770,0.04866008306408817
538,0.047972135617458764
654,0.04740630509006566
130,0.04718749345181498
639,0.04670520618898018
500,0.04647334189828274
325,0.046444689905648526
94,0.04605405232023441
574,0.04589990896098247
658,0.04554971646254833
630,0.04527296241786694
425,0.044949141363154935
276,0.04463859898150184
602,0.04425187436561771
120,0.04413362599881858
333,0.04410282705877727
133,0.04383512259010079
132,0.04369158437472349
232,0.043452199743226186
492,0.04340629498062878
445,0.04263124846854011
766,0.042627558098961904
707,0.04231273684714942
667,0.0422058534922194
566,0.04194439034882448
621,0.041582730756564164
238,0.0413496334824119
593,0.04084313120272949
486,0.03985782260315916
159,0.03980555101065394
514,0.03902138493791624
212,0.03824345460746115
453,0.03820303197244146
687,0.038081347641224374
745,0.038036529489771646
379,0.03782663782200644
606,0.037252140266689986
104,0.03638975517864744
147,0.03618877834983408
182,0.03605221577216138
397,0.035988266601453364
266,0.03560203032308412
527,0.03555993123617397
401,0.035508191556198325
679,0.035071994444310806
175,0.03490202947617945
413,0.034798524919156616
218,0.03448914624455364
357,0.03434961807679836
161,0.03410418951579289
649,0.03391408984337281
608,0.033823267034534144
607,0.03350426742273983
315,0.03327030871980206
765,0.03274638016317632
105,0.03191030588638317
162,0.031174846736572337
457,0.031157556556772683
581,0.031150772392620242
273,0.030781496863217593
191,0.030328427777046748
611,0.0299075901969298
134,0.02967648124755832
735,0.028530052287697744
470,0.028492819571332175
190,0.028486306938428508
314,0.028357489719632333
746,0.02826913739810002
481,0.027909223140804646
205,0.027499644087862204
771,0.027360718560013132
408,0.027346269296581415
629,0.027065607458249027
691,0.026894842348132945
573,0.02644806802220146
565,0.026145943714111032
372,0.02580802213865359
93,0.025557009383797867
219,0.02542537926589171
434,0.025096450527551228
163,0.02506583340262403
192,0.023891377822094908
528,0.023840256285822294
719,0.02375316161066494
380,0.02361339014884213
344,0.023460016586849597
220,0.023209623118936446
473,0.022538622447596204
555,0.02207120142169116
329,0.021996591292600808
71,0.02193561748782877
640,0.021857574907105232
509,0.021618746433503828
160,0.0210112659236312
747,0.020951692067984112
537,0.020766930664366766
106,0.020634960980445028
135,0.0205804423574286
119,0.020431373347098363
720,0.020359181423212268
706,0.020305715607299518
102,0.01991983846430724
305,0.019900888763689555
103,0.01952057509447156
764,0.018509842262771324
189,0.018235781320726344
521,0.01808164872781596
146,0.01805986277863017
72,0.017988557433660318
601,0.017865648384154227
583,0.01699750527991206
592,0.016861540625513736
193,0.01629732191528031
164,0.01606993284087746
668,0.015971909282030555
70,0.015923697866225037
692,0.01587499257937455
118,0.01561791875317912
748,0.0153502547470468
464,0.015323280262246075
131,0.015295787593221463
285,0.015150416074321658
734,0.015057188656971558
92,0.015038306344364856
462,0.014910768919017695
322,0.014805662360614761
247,0.014607356906095558
211,0.014272381571049642
648,0.01421799637109235
313,0.014068070598346333
76,0.013943406761050282
612,0.013745041759075373
174,0.013658854282463084
693,0.013557314206493047
620,0.013518498280692503
564,0.013439091080715665
166,0.01342091668336208
194,0.013290998648549717
721,0.013206762425116213
489,0.01295083726663218
136,0.012913034162777899
369,0.012885583381721532
138,0.012794989059855991
718,0.012730708545232334
213,0.012648414882058572
107,0.012465135485584112
44,0.011940226717907412
763,0.011833462664057694
221,0.01171112494147362
145,0.011626208127413029
77,0.011514651978300693
287,0.01143973581697984
188,0.011413335812944259
705,0.011374918769643179
669,0.011373866927768216
385,0.011308651591488465
772,0.011228567906434709
536,0.011146662422635813
715,0.010903002451417513
582,0.010835432514314644
508,0.010699233923570327
165,0.010622424782670217
549,0.01048690204204906
577,0.010469747139642173
180,0.010407062037598632
137,0.010214567902947863
45,0.010138593504752253
43,0.010136468437900828
108,0.010055690223326296
42,0.0098920046839231
167,0.009854115524263253
480,0.009843277278979885
91,0.009748926254104789
75,0.009427379641125659
231,0.00928177763355627
173,0.009211690861262922
117,0.009208405217404436
363,0.009060605214881853
733,0.009060605214881843
704,0.009060605214881843
776,0.009060605214881808
732,0.009060605214881765
335,0.008941465972047513
68,0.008716169606175155
69,0.008395143499116929
139,0.008265327761649038
556,0.008236456818783685
257,0.008135347239319532
256,0.008103942801420174
228,0.008016875321501221
73,0.007991444403952778
41,0.007972963150479113
479,0.007951552005912414
557,0.007908377004857957
391,0.007882345305262776
241,0.007870092119260335
78,0.007857403623878871
507,0.007831760271060929
109,0.007825341131213292
762,0.007749421025529013
647,0.007692350275938329
677,0.007670834488517635
694,0.007355300980679491
334,0.007209042432524584
222,0.007094936371807386
17,0.007047137389352575
16,0.007047137389352518
15,0.0070471373893525166
14,0.007047137389352516
90,0.007047137389352507
74,0.007021962150103632
284,0.006931059331231497
341,0.006891944927739259
362,0.006885216305548827
529,0.006831925833610978
64,0.006656035019989194
246,0.0066352098289127965
749,0.006619004289248614
195,0.006536507940540914
695,0.006499858729495865
390,0.0064538784069780135
452,0.006444960905486516
203,0.006265075642233811
498,0.006241399528577463
535,0.006111579250583328
641,0.006020565958878474
202,0.005963535868434293
678,0.005913626820981491
554,0.00588073604463344
111,0.005859874724188777
585,0.005833030410046431
227,0.0058252550412374385
526,0.005738592597565829
696,0.005707262147150378
451,0.005700443210113378
311,0.0055801404794477314
301,0.0055635759257060035
722,0.005501579717053633
79,0.00537137570565979
646,0.005033669563823229
63,0.005033669563823221
775,0.004994834106169736
144,0.004972341370266146
339,0.004970626713831245
204,0.004958735705311354
110,0.004884787754077446
80,0.004785665010176358
396,0.004744478648579946
223,0.0046810059308189525
258,0.004601652632989235
340,0.004585051495151752
249,0.0045101138437977925
65,0.004445240276927931
563,0.0044449791213452714
67,0.004385207912339993
253,0.0042471728419072735
281,0.004235919830772666
259,0.004151944383765818
255,0.004136443580177528
584,0.00412322099010262
309,0.004003671223854401
306,0.003914601018428942
225,0.0038767816880460916
286,0.003800604634422578
312,0.0037777049540775893
81,0.0036745155325525127
619,0.003553405514751292
613,0.0034665380431204876
591,0.0034583079120350003
251,0.003449382131621155
530,0.0034115169088086163
200,0.0033413122220374426
66,0.0033135703433012833
277,0.003160880604604627
368,0.0031486460742354977
418,0.0031368537430373875
618,0.0031043645638789657
37,0.003020201738293948
534,0.003020201738293947
38,0.0030202017382939404
506,0.003020201738293937
39,0.003020201738293937
143,0.003020201738293936
40,0.003020201738293934
116,0.0030202017382939335
478,0.0030202017382939335
643,0.0030202017382939318
587,0.00302020173829393
615,0.0030202017382939296
562,0.003020201738293926
590,0.003020201738293926
46,0.0030202017382939235
676,0.0029936291434151806
283,0.002977597617067422
475,0.002905052190076146
436,0.0028744891972020837
201,0.002765420173643028
774,0.0026449169290736476
229,0.0026069979688100927
170,0.0025543960051777467
501,0.002549989701280394
226,0.00252084033930426
773,0.0024598004212217734
675,0.002314941946594282
337,0.002253331839031153
447,0.002145335645942646
558,0.002134124342523791
310,0.0020640763290599253
250,0.0020298168322984995
230,0.0018877439674189868
172,0.0018295617844694572
199,0.0018108579642350717
338,0.0017354428843183024
279,0.0017005203564982214
197,0.0016653179357110407
559,0.0016192541865857508
502,0.0015514096408284505
254,0.001496826926400017
395,0.0014936570920081032
367,0.0014332540153214892
394,0.001421948072444638
422,0.0014201421187592857
171,0.0013368068917388874
723,0.0012817840525476951
282,0.0010963437236433768
655,0.001094289169522645
248,0.0010718245438037595
642,0.0010081523953458372
169,0.0010067339127646476
393,0.0010067339127646402
421,0.0010067339127646376
531,0.0008697255038803138
278,0.000745608333924451
429,0.0007060999368339895
424,0.0006819924370812426
307,0.0004512014880510405
503,0.00038651584833850533
586,0.0003553891077259946
446,0.0003253924071306721
366,0.00028538117163780295
181,0.00026649105232450074
419,0.00025820368121211003
365,0.00024417004399956337
198,0.00014626226449374906
423,0.00011705898910201445
474,0.00010997358538592422
614,3.538144524785946e-06
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
82,
83,
84,
85,
86,
87,
88,
89,
112,
113,
114,
115,
140,
141,
142,
168,
196,
224,
252,
280,
308,
336,
364,
392,
420,
448,
449,
450,
476,
477,
504,
505,
532,
533,
560,
561,
588,
589,
616,
617,
644,
645,
670,
671,
672,
673,
674,
697,
698,
699,
700,
701,
702,
703,
724,
725,
726,
727,
728,
729,
730,
731,
750,
751,
752,
753,
754,
755,
756,
757,
758,
759,
760,
761,
777,
778,
779,
780,
781,
782,
783,
784,
